Election Type,Name Raw,Office,Party,State Abbr,State County,State Name,County,State FIPS,County FIPS,Precinct,Jurisdiction,Votes
general,Write-ins,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059141,141,39
general,Donald J Trump,President,REP,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059142,142,393
general,Hillary Clinton,President,DEM,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059142,142,193
general,Jill Stein,President,PGP,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059142,142,7
general,Gary Johnson,President,LBT,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059142,142,31
general,Write-ins,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059142,142,19
general,Donald J Trump,President,REP,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059143,143,548
general,Hillary Clinton,President,DEM,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059143,143,302
general,Jill Stein,President,PGP,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059143,143,19
general,Gary Johnson,President,LBT,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059143,143,58
general,Write-ins,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059143,143,31
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059101,101,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059102,102,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059103,103,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059104,104,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059105,105,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059106C,106C,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059106R,106R,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059107C,107C,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059107R,107R,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059108C,108C,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059108R,108R,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059109C,109C,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059109R,109R,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059110,110,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059111,111,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059112,112,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059113,113,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059114,114,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059115,115,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059116,116,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059117C,117C,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059117R,117R,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059119,119,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059120,120,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059121,121,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059123,123,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059124C,124C,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059124R,124R,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059125C,125C,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059125R,125R,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059126,126,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059127,127,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059128,128,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059129,129,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059130,130,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059131,131,3
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059132,132,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059133,133,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059136,136,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059137,137,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059138,138,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059139,139,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059141,141,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059142,142,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059143,143,2
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059101,101,9
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059102,102,14
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059103,103,18
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059104,104,7
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059105,105,16
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059106C,106C,7
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059106R,106R,7
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059107C,107C,5
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059107R,107R,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059108C,108C,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059108R,108R,4
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059109C,109C,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059109R,109R,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059110,110,18
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059111,111,25
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059112,112,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059113,113,12
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059114,114,6
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059115,115,7
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059116,116,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059117C,117C,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059117R,117R,0
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059119,119,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059120,120,17
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059121,121,8
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059123,123,8
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059124C,124C,14
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059124R,124R,1
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059125C,125C,2
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059125R,125R,7
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059126,126,14
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059127,127,12
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059128,128,21
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059129,129,12
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059130,130,18
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059131,131,10
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059132,132,14
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059133,133,13
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059136,136,10
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059137,137,24
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059138,138,18
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059139,139,24
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059141,141,25
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059142,142,12
general,Over Votes and Under Votes,President,,OR,OR | UMATILLA,Oregon,Umatilla,41,41059,41059143,143,14
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,410612,2,1080
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,410613,3,1112
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,410614,4,221
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,410615,5,787
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,410616,6,231
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,410617,7,390
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,410618,8,554
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,410619,9,466
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,4106110,10,159
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,4106111,11,505
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,4106112,12,56
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,4106113,13,82
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,4106114,14,154
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,4106115,15,195
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,4106116,16,813
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,4106117,17,38
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,4106118,18,441
general,Donald J Trump,President,REP,OR,OR | UNION,Oregon,Union,41,41061,4106119,19,229
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,410611,1,903
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,410612,2,551
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,410613,3,443
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,410614,4,92
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,410615,5,234
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,410616,6,83
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,410617,7,124
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,410618,8,104
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,410619,9,67
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,4106110,10,24
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,4106111,11,105
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,4106112,12,8
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,4106113,13,9
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,4106114,14,40
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,4106115,15,51
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,4106116,16,217
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,4106117,17,5
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,4106118,18,141
general,Hillary Clinton,President,DEM,OR,OR | UNION,Oregon,Union,41,41061,4106119,19,48
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,410611,1,40
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,410612,2,35
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,410613,3,31
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,410614,4,3
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,410615,5,12
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,410616,6,5
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,410617,7,8
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,410618,8,10
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,410619,9,4
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,4106110,10,0
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,4106111,11,10
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,4106112,12,0
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,4106113,13,0
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,4106114,14,8
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,4106115,15,5
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,4106116,16,17
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,4106117,17,0
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,4106118,18,7
general,Jill Stein,President,PCG,OR,OR | UNION,Oregon,Union,41,41061,4106119,19,3
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,410611,1,96
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,410612,2,103
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,410613,3,107
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,410614,4,24
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,410615,5,42
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,410616,6,12
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,410617,7,31
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,410618,8,38
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,410619,9,27
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,4106110,10,11
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,4106111,11,28
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,4106112,12,3
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,4106113,13,10
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,4106114,14,14
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,4106115,15,10
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,4106116,16,73
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,4106117,17,2
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,4106118,18,29
general,Gary Johnson,President,LBT,OR,OR | UNION,Oregon,Union,41,41061,4106119,19,13
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,410611,1,100
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,410612,2,61
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,410613,3,61
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,410614,4,12
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,410615,5,31
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,410616,6,14
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,410617,7,10
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,410618,8,11
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,410619,9,13
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,4106110,10,8
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,4106111,11,22
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,4106112,12,2
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,4106113,13,4
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,4106114,14,10
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,4106115,15,8
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,4106116,16,30
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,4106117,17,4
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,4106118,18,11
general,Write-ins,President,,OR,OR | UNION,Oregon,Union,41,41061,4106119,19,5
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410611,1,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410612,2,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410613,3,3
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410614,4,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410615,5,1
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410616,6,1
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410617,7,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410618,8,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410619,9,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,4106110,10,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,4106111,11,1
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,4106112,12,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,4106113,13,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,4106114,14,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,4106115,15,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,4106116,16,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,4106117,17,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,4106118,18,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,4106119,19,0
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410611,1,33
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410612,2,25
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410613,3,26
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410614,4,4
general,Over Votes and Under Votes,President,,OR,OR | UNION,Oregon,Union,41,41061,410615,5,11
