Election Type,Name Raw,Office,Party,StateAbbr,StateName,County,StateFIPS,CountyFIPS,Precinct,Jurisdiction,Votes
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101721,21,145
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101722,22,23
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101723,23,56
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101724,24,67
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101725,25,471
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101726,26,250
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101727,27,455
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101728,28,388
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101729,29,233
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101730,30,193
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101731,31,183
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101732,32,587
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101733,33,325
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101734,34,423
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101735,35,247
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101736,36,306
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101737,37,146
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101738,38,249
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101739,39,260
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101740,40,86
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101741,41,269
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101742,42,369
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101743,43,165
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101744,44,354
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101745,45,197
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101746,46,290
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101747,47,239
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101748,48,106
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101749,49,82
primary,Bernie Sanders,President,DEM,OR,Oregon,Deschutes,41,41017,4101750,50,97
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,410171,1,3
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,410172,2,7
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,410173,3,4
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,410174,4,4
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,410175,5,15
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,410176,6,5
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,410177,7,7
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,410178,8,0
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,410179,9,5
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101710,10,5
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101711,11,3
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101712,12,11
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101713,13,7
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101714,14,11
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101715,15,3
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101716,16,4
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101717,17,15
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101718,18,19
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101719,19,6
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101720,20,13
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101721,21,4
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101722,22,0
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101723,23,7
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101724,24,13
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101725,25,6
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101726,26,7
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101727,27,5
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101728,28,16
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101729,29,18
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101730,30,4
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101731,31,10
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101732,32,12
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101733,33,21
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101734,34,9
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101735,35,5
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101736,36,10
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101737,37,4
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101738,38,10
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101739,39,29
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101740,40,10
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101741,41,13
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101742,42,14
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101743,43,11
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101744,44,10
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101745,45,8
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101746,46,10
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101747,47,6
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101748,48,16
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101749,49,3
primary,Write-ins,President,DEM,OR,Oregon,Deschutes,41,41017,4101750,50,15
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410171,1,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410172,2,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410173,3,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410174,4,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410175,5,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410176,6,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410177,7,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410178,8,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410179,9,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101710,10,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101711,11,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101712,12,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101713,13,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101714,14,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101715,15,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101716,16,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101717,17,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101718,18,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101719,19,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101720,20,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101721,21,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101722,22,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101723,23,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101724,24,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101725,25,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101726,26,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101727,27,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101728,28,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101729,29,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101730,30,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101731,31,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101732,32,1
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101733,33,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101734,34,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101735,35,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101736,36,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101737,37,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101738,38,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101739,39,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101740,40,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101741,41,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101742,42,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101743,43,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101744,44,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101745,45,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101746,46,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101747,47,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101748,48,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101749,49,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101750,50,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410171,1,11
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410172,2,7
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410173,3,7
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410174,4,8
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410175,5,13
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410176,6,7
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410177,7,6
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410178,8,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,410179,9,5
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101710,10,1
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101711,11,3
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101712,12,7
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101713,13,1
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101714,14,6
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101715,15,6
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101716,16,4
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101717,17,17
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101718,18,17
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Deschutes,41,41017,4101719,19,7
