Election Type,Name Raw,Office,Party,State Name,County,Precinct,State Fip,CountyFIPS 3,Jurisdiction,Votes
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789HV-2,37,89,HV-2,7
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789HV-1,37,89,HV-1,5
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789AT,37,89,AT,9
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789LJ,37,89,LJ,3
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789AR,37,89,AR,2
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789GM,37,89,GM,3
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789ED,37,89,ED,8
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789CB,37,89,CB,4
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789SB,37,89,SB,6
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789PR,37,89,PR,6
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789HS,37,89,HS,2
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789NB,37,89,NB,11
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789RG,37,89,RG,5
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789BC,37,89,BC,2
general,Jill Stein,US PRESIDENT,,North Carolina,Henderson,3789EV,37,89,EV,7
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789HC,37,89,HC,676
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789SB,37,89,SB,405
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789NM,37,89,NM,675
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789MG,37,89,MG,199
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789PV,37,89,PV,540
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789GR,37,89,GR,393
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789CC,37,89,CC,716
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789HV-2,37,89,HV-2,682
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789HV-1,37,89,HV-1,767
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789FR,37,89,FR,961
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789ABSENTEE,37,89,ABSENTEE,1219
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789BC,37,89,BC,215
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789EV,37,89,EV,527
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789CB,37,89,CB,220
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789ED,37,89,ED,412
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789HS,37,89,HS,591
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789SW,37,89,SW,614
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789AR,37,89,AR,329
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789LJ,37,89,LJ,583
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789SE,37,89,SE,240
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789LP,37,89,LP,601
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789AT,37,89,AT,665
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789RG,37,89,RG,462
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789CV,37,89,CV,165
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789FL,37,89,FL,1112
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789EF,37,89,EF,430
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789NB,37,89,NB,583
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789RR,37,89,RR,198
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789SM,37,89,SM,687
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789PR,37,89,PR,516
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789HV-3,37,89,HV-3,815
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789BK,37,89,BK,294
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789ES,37,89,ES,421
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789GM,37,89,GM,278
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789NE,37,89,NE,393
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Henderson,3789NW,37,89,NW,477
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789SE,37,89,SE,21
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789GM,37,89,GM,24
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789ES,37,89,ES,40
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789NE,37,89,NE,34
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789CB,37,89,CB,18
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789HV-3,37,89,HV-3,52
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789HS,37,89,HS,48
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789ED,37,89,ED,35
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789RR,37,89,RR,19
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789SM,37,89,SM,70
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789EV,37,89,EV,42
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789NW,37,89,NW,46
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789ABSENTEE,37,89,ABSENTEE,95
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789BC,37,89,BC,8
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789NB,37,89,NB,61
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789HV-1,37,89,HV-1,55
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789HV-2,37,89,HV-2,45
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789FL,37,89,FL,77
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789BK,37,89,BK,41
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789SW,37,89,SW,50
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789PR,37,89,PR,62
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789GR,37,89,GR,45
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789EF,37,89,EF,37
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789AT,37,89,AT,55
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789AR,37,89,AR,16
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789FR,37,89,FR,52
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789NM,37,89,NM,65
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789MG,37,89,MG,25
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789CV,37,89,CV,6
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789LJ,37,89,LJ,41
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789LP,37,89,LP,33
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789RG,37,89,RG,56
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789CC,37,89,CC,75
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789PV,37,89,PV,33
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789SB,37,89,SB,46
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Henderson,3789HC,37,89,HC,75
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789GM,37,89,GM,538
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789SW,37,89,SW,977
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789BK,37,89,BK,484
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789NE,37,89,NE,658
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789HV-2,37,89,HV-2,602
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789HV-1,37,89,HV-1,730
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789CV,37,89,CV,212
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789FL,37,89,FL,1529
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789SB,37,89,SB,1340
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789NB,37,89,NB,1695
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789EF,37,89,EF,995
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789GR,37,89,GR,1277
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789RG,37,89,RG,1008
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789CC,37,89,CC,1540
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789AR,37,89,AR,602
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789AT,37,89,AT,1416
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789LP,37,89,LP,646
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789ES,37,89,ES,926
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789HS,37,89,HS,1016
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789SE,37,89,SE,505
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789PV,37,89,PV,882
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789NW,37,89,NW,723
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789SM,37,89,SM,1647
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789MG,37,89,MG,424
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789FR,37,89,FR,1383
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789EV,37,89,EV,1184
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789HV-3,37,89,HV-3,720
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789BC,37,89,BC,387
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789RR,37,89,RR,399
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789NM,37,89,NM,1235
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789LJ,37,89,LJ,830
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789ABSENTEE,37,89,ABSENTEE,1810
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789HC,37,89,HC,1429
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789PR,37,89,PR,1021
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789CB,37,89,CB,568
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Henderson,3789ED,37,89,ED,1136
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Jones,37103ONE STOP,37,103,ONE STOP,8
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Jones,37103ABSENTEE,37,103,ABSENTEE,2
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Jones,37103P06,37,103,P06,3
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Jones,37103P03,37,103,P03,0
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Jones,37103P02,37,103,P02,0
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Jones,37103P05,37,103,P05,5
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Jones,37103P07,37,103,P07,6
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Jones,37103P01,37,103,P01,3
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Jones,37103P04,37,103,P04,10
general,Jill Stein,US PRESIDENT,,North Carolina,Jones,37103P02,37,103,P02,0
general,Jill Stein,US PRESIDENT,,North Carolina,Jones,37103P05,37,103,P05,0
general,Jill Stein,US PRESIDENT,,North Carolina,Jones,37103P07,37,103,P07,0
general,Jill Stein,US PRESIDENT,,North Carolina,Jones,37103P03,37,103,P03,0
general,Jill Stein,US PRESIDENT,,North Carolina,Jones,37103P06,37,103,P06,0
general,Jill Stein,US PRESIDENT,,North Carolina,Jones,37103ABSENTEE,37,103,ABSENTEE,0
general,Jill Stein,US PRESIDENT,,North Carolina,Jones,37103P04,37,103,P04,0
general,Jill Stein,US PRESIDENT,,North Carolina,Jones,37103P01,37,103,P01,0
general,Jill Stein,US PRESIDENT,,North Carolina,Jones,37103ONE STOP,37,103,ONE STOP,0
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Jones,37103ABSENTEE,37,103,ABSENTEE,32
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Jones,37103P03,37,103,P03,37
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Jones,37103P06,37,103,P06,55
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Jones,37103P01,37,103,P01,101
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Jones,37103P04,37,103,P04,202
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Jones,37103P07,37,103,P07,295
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Lee,37105E2,37,105,E2,6
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Lee,37105B1,37,105,B1,5
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Lee,37105D1,37,105,D1,0
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Lee,37105OS-PAPER,37,105,OS-PAPER,142
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Lee,37105C1,37,105,C1,3
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Lee,37105E1,37,105,E1,0
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Lee,37105ABSENTEE,37,105,ABSENTEE,8
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Lee,37105B2,37,105,B2,7
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Lee,37105A1,37,105,A1,4
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Lee,37105A2,37,105,A2,5
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Lee,37105C2,37,105,C2,3
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Lee,37105D2,37,105,D2,8
general,Jill Stein,US PRESIDENT,,North Carolina,Lee,37105B2,37,105,B2,1
general,Jill Stein,US PRESIDENT,,North Carolina,Lee,37105D2,37,105,D2,2
general,Jill Stein,US PRESIDENT,,North Carolina,Lee,37105C1,37,105,C1,1
general,Jill Stein,US PRESIDENT,,North Carolina,Lee,37105E1,37,105,E1,1
general,Jill Stein,US PRESIDENT,,North Carolina,Lee,37105A2,37,105,A2,2
general,Jill Stein,US PRESIDENT,,North Carolina,Lee,37105A1,37,105,A1,9
general,Jill Stein,US PRESIDENT,,North Carolina,Lee,37105ABSENTEE,37,105,ABSENTEE,0
general,Jill Stein,US PRESIDENT,,North Carolina,Lee,37105B1,37,105,B1,0
general,Jill Stein,US PRESIDENT,,North Carolina,Lee,37105D1,37,105,D1,7
general,Jill Stein,US PRESIDENT,,North Carolina,Lee,37105E2,37,105,E2,4
general,Jill Stein,US PRESIDENT,,North Carolina,Lee,37105C2,37,105,C2,1
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Lee,37105B1,37,105,B1,136
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Lee,37105D1,37,105,D1,183
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Lee,37105OS-PAPER,37,105,OS-PAPER,7628
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Lee,37105A1,37,105,A1,354
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Lee,37105A2,37,105,A2,551
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Lee,37105D2,37,105,D2,194
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Lee,37105B2,37,105,B2,198
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Lee,37105ABSENTEE,37,105,ABSENTEE,306
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Lee,37105E1,37,105,E1,190
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Lee,37105C1,37,105,C1,270
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Lee,37105E2,37,105,E2,232
general,Hillary Clinton,US PRESIDENT,DEM,North Carolina,Lee,37105C2,37,105,C2,174
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Lee,37105D2,37,105,D2,34
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Lee,37105B2,37,105,B2,25
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Lee,37105C1,37,105,C1,17
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Lee,37105E1,37,105,E1,14
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Lee,37105ABSENTEE,37,105,ABSENTEE,23
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Lee,37105D1,37,105,D1,31
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Lee,37105B1,37,105,B1,15
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Lee,37105OS-PAPER,37,105,OS-PAPER,408
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Lee,37105A1,37,105,A1,46
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Lee,37105A2,37,105,A2,21
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Lee,37105C2,37,105,C2,23
general,Gary Johnson,US PRESIDENT,LIB,North Carolina,Lee,37105E2,37,105,E2,21
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Lee,37105E1,37,105,E1,453
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Lee,37105ABSENTEE,37,105,ABSENTEE,342
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Lee,37105C1,37,105,C1,474
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Lee,37105A1,37,105,A1,317
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Lee,37105A2,37,105,A2,216
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Lee,37105B2,37,105,B2,240
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Lee,37105D2,37,105,D2,473
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Lee,37105D1,37,105,D1,489
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Lee,37105B1,37,105,B1,446
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Lee,37105OS-PAPER,37,105,OS-PAPER,9592
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Lee,37105E2,37,105,E2,262
general,Donald J. Trump,US PRESIDENT,REP,North Carolina,Lee,37105C2,37,105,C2,346
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797BA,37,97,BA,28
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797CH-A,37,97,CH-A,14
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797ST4,37,97,ST4,13
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797SB,37,97,SB,14
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797DV1-B,37,97,DV1-B,86
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797NH,37,97,NH,3
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797CC1,37,97,CC1,41
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797ST1,37,97,ST1,28
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797OL,37,97,OL,3
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797FT,37,97,FT,52
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797DV1-A,37,97,DV1-A,51
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797ST3,37,97,ST3,15
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797UG,37,97,UG,9
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797SH-A,37,97,SH-A,18
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797EM,37,97,EM,3
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797DV2-A,37,97,DV2-A,29
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797CC3,37,97,CC3,62
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797ST6,37,97,ST6,14
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797CD,37,97,CD,25
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797SH-B,37,97,SH-B,12
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797DV2-B,37,97,DV2-B,25
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797BE,37,97,BE,35
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797CS,37,97,CS,9
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797ST2,37,97,ST2,22
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797ST5,37,97,ST5,21
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797CC2,37,97,CC2,46
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797CC4,37,97,CC4,53
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797CH-B,37,97,CH-B,15
general,Write-In (Miscellaneous),US PRESIDENT,,North Carolina,Iredell,3797TB,37,97,TB,8
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797BA,37,97,BA,3
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797SH-B,37,97,SH-B,7
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797ST1,37,97,ST1,6
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797ST4,37,97,ST4,8
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797CC2,37,97,CC2,6
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797CH-B,37,97,CH-B,4
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797CC4,37,97,CC4,9
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797SB,37,97,SB,0
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797DV1-B,37,97,DV1-B,6
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797ST6,37,97,ST6,2
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797TB,37,97,TB,0
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797NH,37,97,NH,0
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797DV2-B,37,97,DV2-B,15
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797CC3,37,97,CC3,13
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797EM,37,97,EM,0
general,Jill Stein,US PRESIDENT,,North Carolina,Iredell,3797SH-A,37,97,SH-A,4
